date,home_team,away_team,home_score,away_score,home_played_qualifiers_cycle,away_played_qualifiers_cycle,match_type
2018-10-12,Sri Lanka,Malaysia,1,4,False,False,friendly
2018-10-12,Cameroon,Malawi,1,0,False,False,continental_qualifier
2018-10-12,Gabon,South Sudan,3,0,False,False,continental_qualifier
2018-10-12,Togo,Gambia,1,1,False,False,continental_qualifier
2018-10-12,Ivory Coast,Central African Republic,4,0,False,False,continental_qualifier
2018-10-12,Angola,Mauritania,4,1,False,False,continental_qualifier
2018-10-12,Egypt,Eswatini,4,1,False,False,continental_qualifier
2018-10-12,Cape Verde,Tanzania,3,0,False,False,continental_qualifier
2018-10-12,Basque Country,Venezuela,4,2,False,False,friendly
2018-10-12,United States Virgin Islands,Curaçao,0,5,False,False,other
2018-10-12,Bahamas,Antigua and Barbuda,0,6,False,False,other
2018-10-12,Dominican Republic,Cayman Islands,3,0,False,False,other
2018-10-12,Bermuda,Sint Maarten,12,0,False,False,other
2018-10-12,Grenada,Cuba,0,2,False,False,other
2018-10-12,Mali,Burundi,0,0,False,False,continental_qualifier
2018-10-12,Algeria,Benin,2,0,False,False,continental_qualifier
2018-10-12,Guinea,Rwanda,2,0,False,False,continental_qualifier
2018-10-13,Netherlands,Germany,3,0,False,False,nations_league
2018-10-13,Slovakia,Czech Republic,1,2,False,False,nations_league
2018-10-13,Republic of Ireland,Denmark,0,0,False,False,nations_league
2018-10-13,Norway,Slovenia,1,0,False,False,nations_league
2018-10-13,Bulgaria,Cyprus,2,1,False,False,nations_league
2018-10-13,Latvia,Kazakhstan,1,1,False,False,nations_league
2018-10-13,Georgia,Andorra,3,0,False,False,nations_league
2018-10-13,Armenia,Gibraltar,0,1,False,False,nations_league
2018-10-13,North Macedonia,Liechtenstein,4,1,False,False,nations_league
2018-10-13,China,India,0,0,False,False,friendly
2018-10-13,Myanmar,Bolivia,0,3,False,False,friendly
2018-10-13,Oman,Philippines,1,1,False,False,friendly
2018-10-13,Uzbekistan,North Korea,2,0,False,False,friendly
2018-10-13,Equatorial Guinea,Madagascar,0,1,False,False,continental_qualifier
2018-10-13,Nigeria,Libya,4,0,False,False,continental_qualifier
2018-10-13,Puerto Rico,Martinique,0,1,False,False,other
2018-10-13,Turks and Caicos Islands,Guyana,0,8,False,False,other
2018-10-13,Suriname,British Virgin Islands,5,0,False,False,other
2018-10-13,El Salvador,Barbados,3,0,False,False,other
2018-10-13,Senegal,Sudan,3,0,False,False,continental_qualifier
2018-10-13,Morocco,Comoros,1,0,False,False,continental_qualifier
2018-10-13,South Africa,Seychelles,6,0,False,False,continental_qualifier
2018-10-13,DR Congo,Zimbabwe,1,2,False,False,continental_qualifier
2018-10-13,Burkina Faso,Botswana,3,0,False,False,continental_qualifier
2018-10-13,Tunisia,Niger,1,0,False,False,continental_qualifier
2018-10-13,Mozambique,Namibia,1,2,False,False,continental_qualifier
2018-10-13,Uganda,Lesotho,3,0,False,False,continental_qualifier
2018-10-14,Poland,Italy,0,1,False,False,nations_league
2018-10-14,Russia,Turkey,2,0,False,False,nations_league
2018-10-14,Israel,Albania,2,0,False,False,nations_league
2018-10-14,Romania,Serbia,0,0,False,False,nations_league
2018-10-14,Lithuania,Montenegro,1,4,False,False,nations_league
2018-10-14,Faroe Islands,Kosovo,1,1,False,False,nations_league
2018-10-14,Azerbaijan,Malta,1,1,False,False,nations_league
2018-10-14,Scotland,Portugal,1,3,False,False,friendly
2018-10-14,Thailand,Trinidad and Tobago,1,0,False,False,friendly
2018-10-14,Guinea-Bissau,Zambia,2,1,False,False,continental_qualifier
2018-10-14,Saint Martin,Saint Kitts and Nevis,0,10,False,False,other
2018-10-14,Bonaire,Jamaica,0,6,False,False,other
2018-10-14,Montserrat,Belize,1,0,False,False,other
2018-10-14,Nicaragua,Anguilla,6,0,False,False,other
2018-10-14,Kenya,Ethiopia,3,0,False,False,continental_qualifier
2018-10-15,Iceland,Switzerland,1,2,False,False,nations_league
2018-10-15,Spain,England,2,3,False,False,nations_league
2018-10-15,Bosnia and Herzegovina,Northern Ireland,2,0,False,False,nations_league
2018-10-15,Estonia,Hungary,3,3,False,False,nations_league
2018-10-15,Finland,Greece,2,0,False,False,nations_league
2018-10-15,Luxembourg,San Marino,3,0,False,False,nations_league
2018-10-15,Belarus,Moldova,0,0,False,False,nations_league
2018-10-15,Croatia,Jordan,2,1,False,False,friendly
2018-10-15,Kuwait,Australia,0,4,False,False,friendly
2018-10-15,Saudi Arabia,Iraq,1,1,False,False,friendly
2018-10-16,France,Germany,2,1,False,False,nations_league
2018-10-16,Ukraine,Czech Republic,1,0,False,False,nations_league
2018-10-16,Republic of Ireland,Wales,0,1,False,False,nations_league
2018-10-16,Norway,Bulgaria,1,0,False,False,nations_league
2018-10-16,Slovenia,Cyprus,1,1,False,False,nations_league
2018-10-16,Kazakhstan,Andorra,4,0,False,False,nations_league
2018-10-16,Latvia,Georgia,0,3,False,False,nations_league
2018-10-16,Armenia,North Macedonia,4,0,False,False,nations_league
2018-10-16,Gibraltar,Liechtenstein,2,1,False,False,nations_league
2018-10-16,Bahrain,Myanmar,4,1,False,False,friendly
2018-10-16,Belgium,Netherlands,1,1,False,False,friendly
2018-10-16,Cambodia,Singapore,1,2,False,False,friendly
2018-10-16,China,Syria,2,0,False,False,friendly
2018-10-16,Colombia,Costa Rica,3,1,False,False,friendly
2018-10-16,Denmark,Austria,2,0,False,False,friendly
2018-10-16,Indonesia,Hong Kong,1,1,False,False,friendly
2018-10-16,Iran,Bolivia,2,1,False,False,friendly
2018-10-16,Japan,Uruguay,4,3,False,False,other
2018-10-16,South Korea,Panama,2,2,False,False,friendly
2018-10-16,Laos,Mongolia,1,4,False,False,friendly
2018-10-16,Malaysia,Kyrgyzstan,0,1,False,False,friendly
2018-10-16,Mexico,Chile,0,1,False,False,friendly
2018-10-16,Oman,Ecuador,0,0,False,False,friendly
2018-10-16,Sweden,Slovakia,1,1,False,False,friendly
2018-10-16,United Arab Emirates,Venezuela,0,2,False,False,friendly
2018-10-16,United States,Peru,1,1,False,False,friendly
2018-10-16,Uzbekistan,Qatar,2,0,False,False,friendly
2018-10-16,Madagascar,Equatorial Guinea,1,0,False,False,continental_qualifier
2018-10-16,Malawi,Cameroon,0,0,False,False,continental_qualifier
2018-10-16,Burundi,Mali,1,1,False,False,continental_qualifier
2018-10-16,Benin,Algeria,1,0,False,False,continental_qualifier
2018-10-16,Seychelles,South Africa,0,0,False,False,continental_qualifier
2018-10-16,Liberia,Congo,2,1,False,False,continental_qualifier
2018-10-16,Central African Republic,Ivory Coast,0,0,False,False,continental_qualifier
2018-10-16,Mauritania,Angola,1,0,False,False,continental_qualifier
2018-10-16,Eswatini,Egypt,0,2,False,False,continental_qualifier
2018-10-16,Tanzania,Cape Verde,2,0,False,False,continental_qualifier
2018-10-16,Argentina,Brazil,0,1,False,False,other
2018-10-16,Martinique,British Virgin Islands,4,0,False,False,other
2018-10-16,Canada,Dominica,5,0,False,False,other
2018-10-16,Guadeloupe,Aruba,0,0,False,False,other
2018-10-16,Saint Lucia,Haiti,1,2,False,False,other
2018-10-16,Sudan,Senegal,0,1,False,False,continental_qualifier
2018-10-16,Comoros,Morocco,2,2,False,False,continental_qualifier
2018-10-16,South Sudan,Gabon,0,1,False,False,continental_qualifier
2018-10-16,Gambia,Togo,0,1,False,False,continental_qualifier
2018-10-16,Libya,Nigeria,2,3,False,False,continental_qualifier
2018-10-16,Rwanda,Guinea,1,1,False,False,continental_qualifier
2018-10-16,Zimbabwe,DR Congo,1,1,False,False,continental_qualifier
2018-10-16,Botswana,Burkina Faso,0,0,False,False,continental_qualifier
2018-10-16,Niger,Tunisia,1,2,False,False,continental_qualifier
2018-10-16,Namibia,Mozambique,1,0,False,False,continental_qualifier
2018-10-16,Lesotho,Uganda,0,2,False,False,continental_qualifier
2018-10-21,Parishes of Jersey,Yorkshire,2,1,False,False,friendly
2018-11-03,Malaysia,Maldives,3,0,False,False,friendly
2018-11-08,Cambodia,Malaysia,0,1,False,False,other
2018-11-08,Laos,Vietnam,0,3,False,False,other
2018-11-09,Singapore,Indonesia,1,0,False,False,other
2018-11-09,Thailand,Timor-Leste,7,0,False,False,other
2018-11-11,North Korea,Mongolia,4,1,False,False,other
2018-11-11,Taiwan,Hong Kong,1,2,False,False,other
2018-11-12,Myanmar,Cambodia,4,1,False,False,other
2018-11-12,Malaysia,Laos,3,1,False,False,other
2018-11-13,Indonesia,Timor-Leste,3,1,False,False,other
2018-11-13,Philippines,Singapore,1,0,False,False,other
2018-11-13,Taiwan,Mongolia,2,1,False,False,other
2018-11-13,Hong Kong,North Korea,0,0,False,False,other
2018-11-14,Switzerland,Qatar,0,1,False,False,friendly
2018-11-14,Vanuatu,New Caledonia,0,1,False,False,friendly
2018-11-15,Belgium,Iceland,2,0,False,False,nations_league
2018-11-15,Croatia,Spain,3,2,False,False,nations_league
2018-11-15,Austria,Bosnia and Herzegovina,0,0,False,False,nations_league
2018-11-15,Hungary,Estonia,2,0,False,False,nations_league
2018-11-15,Greece,Finland,1,0,False,False,nations_league
2018-11-15,Andorra,Georgia,1,1,False,False,nations_league
2018-11-15,Kazakhstan,Latvia,1,1,False,False,nations_league
2018-11-15,Luxembourg,Belarus,0,2,False,False,nations_league
2018-11-15,San Marino,Moldova,0,1,False,False,nations_league
2018-11-15,England,United States,3,0,False,False,friendly
2018-11-15,Germany,Russia,3,0,False,False,friendly
2018-11-15,Iran,Trinidad and Tobago,1,0,False,False,friendly
2018-11-15,Israel,Guatemala,7,0,False,False,friendly
2018-11-15,Peru,Ecuador,0,2,False,False,friendly
2018-11-15,Poland,Czech Republic,0,1,False,False,friendly
2018-11-15,Republic of Ireland,Northern Ireland,0,0,False,False,friendly
2018-11-15,Uzbekistan,Lebanon,0,0,False,False,friendly
2018-11-16,Netherlands,France,2,0,False,False,nations_league
2018-11-16,Slovakia,Ukraine,4,1,False,False,nations_league
2018-11-16,Wales,Denmark,1,2,False,False,nations_league
2018-11-16,Slovenia,Norway,1,1,False,False,nations_league
2018-11-16,Cyprus,Bulgaria,1,1,False,False,nations_league
2018-11-16,Gibraltar,Armenia,2,6,False,False,nations_league
2018-11-16,Liechtenstein,North Macedonia,0,2,False,False,nations_league
2018-11-16,Argentina,Mexico,2,0,False,False,friendly
2018-11-16,Brazil,Uruguay,1,0,False,False,friendly
2018-11-16,Chile,Costa Rica,2,3,False,False,friendly
2018-11-16,Honduras,Panama,1,0,False,False,friendly
2018-11-16,Japan,Venezuela,1,1,False,False,other
2018-11-16,Oman,Syria,1,1,False,False,friendly
2018-11-16,Palestine,Pakistan,2,1,False,False,friendly
2018-11-16,Saudi Arabia,Yemen,1,0,False,False,friendly
2018-11-16,United Arab Emirates,Bolivia,0,0,False,False,friendly
2018-11-16,Laos,Myanmar,1,3,False,False,other
2018-11-16,Vietnam,Malaysia,2,0,False,False,other
2018-11-16,Morocco,Cameroon,2,0,False,False,continental_qualifier
2018-11-16,South Sudan,Burundi,2,5,False,False,continental_qualifier
2018-11-16,Egypt,Tunisia,3,2,False,False,continental_qualifier
2018-11-16,Taiwan,North Korea,0,2,False,False,other
2018-11-16,Mongolia,Hong Kong,1,5,False,False,other
2018-11-16,Grenada,Saint Martin,5,2,False,False,other
2018-11-16,Bermuda,El Salvador,1,0,False,False,other
2018-11-16,Aruba,Montserrat,0,2,False,False,other
2018-11-16,Belize,Puerto Rico,1,0,False,False,other
2018-11-17,Italy,Portugal,0,0,False,False,nations_league
2018-11-17,Turkey,Sweden,0,1,False,False,nations_league
2018-11-17,Albania,Scotland,0,4,False,False,nations_league
2018-11-17,Serbia,Montenegro,2,1,False,False,nations_league
2018-11-17,Romania,Lithuania,3,0,False,False,nations_league
2018-11-17,Malta,Kosovo,0,5,False,False,nations_league
2018-11-17,Azerbaijan,Faroe Islands,2,0,False,False,nations_league
2018-11-17,Australia,South Korea,1,1,False,False,friendly
2018-11-17,Jordan,India,2,1,False,False,friendly
2018-11-17,Vanuatu,New Caledonia,2,2,False,False,friendly
2018-11-17,Thailand,Indonesia,4,2,False,False,other
2018-11-17,Timor-Leste,Philippines,2,3,False,False,other
2018-11-17,Equatorial Guinea,Senegal,0,1,False,False,continental_qualifier
2018-11-17,Gambia,Benin,3,1,False,False,continental_qualifier
2018-11-17,Seychelles,Libya,1,8,False,False,continental_qualifier
2018-11-17,Namibia,Guinea-Bissau,0,0,False,False,continental_qualifier
2018-11-17,Uganda,Cape Verde,1,0,False,False,continental_qualifier
2018-11-17,Cuba,Dominican Republic,1,0,False,False,other
2018-11-17,Jamaica,Suriname,2,1,False,False,other
2018-11-17,Cayman Islands,Saint Lucia,0,0,False,False,other
2018-11-17,Nicaragua,Haiti,0,2,False,False,other
2018-11-17,Comoros,Malawi,2,1,False,False,continental_qualifier
2018-11-17,Gabon,Mali,0,1,False,False,continental_qualifier
2018-11-17,South Africa,Nigeria,1,1,False,False,continental_qualifier
2018-11-18,Switzerland,Belgium,5,2,False,False,nations_league
2018-11-18,England,Croatia,2,1,False,False,nations_league
2018-11-18,Northern Ireland,Austria,1,2,False,False,nations_league
2018-11-18,Greece,Estonia,0,1,False,False,nations_league
2018-11-18,Hungary,Finland,2,0,False,False,nations_league
2018-11-18,San Marino,Belarus,0,2,False,False,nations_league
2018-11-18,Moldova,Luxembourg,1,1,False,False,nations_league
2018-11-18,Spain,Bosnia and Herzegovina,1,0,False,False,friendly
2018-11-18,Ethiopia,Ghana,0,2,False,False,continental_qualifier
2018-11-18,Congo,DR Congo,1,1,False,False,continental_qualifier
2018-11-18,Guinea,Ivory Coast,1,1,False,False,continental_qualifier
2018-11-18,Angola,Burkina Faso,2,1,False,False,continental_qualifier
2018-11-18,Yorkshire,Panjab,5,4,False,False,friendly
2018-11-18,Turks and Caicos Islands,Saint Vincent and the Grenadines,3,2,False,False,other
2018-11-18,Bahamas,Anguilla,1,1,False,False,other
2018-11-18,Barbados,United States Virgin Islands,3,0,False,False,other
2018-11-18,Saint Kitts and Nevis,Canada,0,1,False,False,other
2018-11-18,Madagascar,Sudan,1,3,False,False,continental_qualifier
2018-11-18,Togo,Algeria,1,4,False,False,continental_qualifier
2018-11-18,Liberia,Zimbabwe,1,0,False,False,continental_qualifier
2018-11-18,Rwanda,Central African Republic,2,2,False,False,continental_qualifier
2018-11-18,Mauritania,Botswana,2,1,False,False,continental_qualifier
2018-11-18,Eswatini,Niger,1,2,False,False,continental_qualifier
2018-11-18,Mozambique,Zambia,1,0,False,False,continental_qualifier
2018-11-18,Lesotho,Tanzania,1,0,False,False,continental_qualifier
2018-11-19,Germany,Netherlands,2,2,False,False,nations_league
2018-11-19,Czech Republic,Slovakia,1,0,False,False,nations_league
2018-11-19,Denmark,Republic of Ireland,0,0,False,False,nations_league
2018-11-19,Bulgaria,Slovenia,1,1,False,False,nations_league
2018-11-19,Cyprus,Norway,0,2,False,False,nations_league
2018-11-19,Andorra,Latvia,0,0,False,False,nations_league
2018-11-19,Georgia,Kazakhstan,2,1,False,False,nations_league
2018-11-19,North Macedonia,Gibraltar,4,0,False,False,nations_league
2018-11-19,Liechtenstein,Armenia,2,2,False,False,nations_league
2018-11-19,Iceland,Qatar,2,2,False,False,friendly
2018-11-19,Oman,Bahrain,2,1,False,False,friendly
2018-11-19,Curaçao,Guadeloupe,6,0,False,False,other
2018-11-19,Martinique,Antigua and Barbuda,4,2,False,False,other
2018-11-20,Portugal,Poland,1,1,False,False,nations_league
2018-11-20,Sweden,Russia,2,0,False,False,nations_league
2018-11-20,Scotland,Israel,3,2,False,False,nations_league
2018-11-20,Montenegro,Romania,0,1,False,False,nations_league
2018-11-20,Serbia,Lithuania,4,1,False,False,nations_league
2018-11-20,Kosovo,Azerbaijan,4,0,False,False,nations_league
2018-11-20,Malta,Faroe Islands,1,1,False,False,nations_league
2018-11-20,Albania,Wales,1,0,False,False,friendly
2018-11-20,Argentina,Mexico,2,0,False,False,friendly
2018-11-20,Australia,Lebanon,3,0,False,False,friendly
2018-11-20,Brazil,Cameroon,1,0,False,False,friendly
2018-11-20,Chile,Honduras,4,1,False,False,friendly
2018-11-20,China,Palestine,1,1,False,False,friendly
2018-11-20,El Salvador,Haiti,1,0,False,False,friendly
2018-11-20,France,Uruguay,1,0,False,False,friendly
2018-11-20,Iran,Venezuela,1,1,False,False,friendly
2018-11-20,Iraq,Bolivia,0,0,False,False,friendly
2018-11-20,Italy,United States,1,0,False,False,friendly
2018-11-20,Japan,Kyrgyzstan,4,0,False,False,other
2018-11-20,Jordan,Saudi Arabia,1,1,False,False,friendly
2018-11-20,South Korea,Uzbekistan,4,0,False,False,friendly
2018-11-20,Kuwait,Syria,1,2,False,False,friendly
2018-11-20,Nigeria,Uganda,0,0,False,False,friendly
2018-11-20,Panama,Ecuador,1,2,False,False,friendly
2018-11-20,Peru,Costa Rica,2,3,False,False,friendly
2018-11-20,South Africa,Paraguay,1,1,False,False,friendly
2018-11-20,Tunisia,Morocco,0,1,False,False,friendly
2018-11-20,Turkey,Ukraine,0,0,False,False,friendly
2018-11-20,United Arab Emirates,Yemen,2,0,False,False,friendly
2018-11-20,Myanmar,Vietnam,0,0,False,False,other
2018-11-20,Cambodia,Laos,3,1,False,False,other
2018-11-20,Sint Maarten,Dominica,0,2,False,False,other
2018-11-20,French Guiana,Guyana,2,1,False,False,other
2018-11-21,Philippines,Thailand,1,1,False,False,other
2018-11-21,Singapore,Timor-Leste,6,1,False,False,other
2018-11-24,Vietnam,Cambodia,3,0,False,False,other
2018-11-24,Malaysia,Myanmar,3,0,False,False,other
2018-11-25,Indonesia,Philippines,0,0,False,False,other
2018-11-25,Thailand,Singapore,3,0,False,False,other
2018-12-01,Malaysia,Thailand,0,0,False,False,other
2018-12-02,Philippines,Vietnam,1,2,False,False,other
2018-12-05,Thailand,Malaysia,2,2,False,False,other
2018-12-06,Vietnam,Philippines,2,1,False,False,other
2018-12-11,Malaysia,Vietnam,2,2,False,False,other
2018-12-13,Oman,Tajikistan,2,1,False,False,friendly
2018-12-15,Vietnam,Malaysia,1,0,False,False,other
2018-12-16,Oman,Tajikistan,1,0,False,False,friendly
2018-12-16,Palestine,Pakistan,2,0,False,False,friendly
2018-12-20,Bahrain,Tajikistan,5,0,False,False,friendly
2018-12-20,Jordan,Kyrgyzstan,0,1,False,False,friendly
2018-12-23,Qatar,Jordan,2,0,False,False,friendly
2018-12-24,Iraq,China,2,1,False,False,friendly
2018-12-24,Palestine,Iran,1,1,False,False,friendly
2018-12-25,Afghanistan,Turkmenistan,0,2,False,False,friendly
2018-12-25,Qatar,Kyrgyzstan,1,0,False,False,friendly
2018-12-25,Vietnam,North Korea,1,1,False,False,friendly
2018-12-27,Bahrain,Lebanon,1,0,False,False,friendly
2018-12-27,India,Oman,0,0,False,False,friendly
2018-12-27,Qatar,Algeria,0,1,False,False,friendly
2018-12-28,China,Jordan,1,1,False,False,friendly
2018-12-28,Iraq,Palestine,1,0,False,False,friendly
2018-12-28,United Arab Emirates,Kuwait,0,2,False,False,friendly
2018-12-29,Bahrain,North Korea,4,0,False,False,friendly
2018-12-30,Australia,Oman,5,0,False,False,friendly
2018-12-30,Yemen,Syria,0,1,False,False,friendly
2018-12-31,South Korea,Saudi Arabia,0,0,False,False,friendly
2018-12-31,Kyrgyzstan,Palestine,2,1,False,False,friendly
2018-12-31,Philippines,Vietnam,2,4,False,False,friendly
2018-12-31,Qatar,Iran,1,2,False,False,friendly
2019-01-02,Oman,Thailand,2,0,False,False,friendly
2019-01-05,United Arab Emirates,Bahrain,1,1,False,False,continental
2019-01-06,Thailand,India,1,4,False,False,continental
2019-01-06,Australia,Jordan,0,1,False,False,continental
2019-01-06,Syria,Palestine,0,0,False,False,continental
2019-01-07,China,Kyrgyzstan,2,1,False,False,continental
2019-01-07,South Korea,Philippines,1,0,False,False,continental
2019-01-07,Iran,Yemen,5,0,False,False,continental
2019-01-08,Finland,Sweden,1,0,False,False,friendly
2019-01-08,Iraq,Vietnam,3,2,False,False,continental
2019-01-08,Saudi Arabia,North Korea,4,0,False,False,continental
2019-01-09,Qatar,Lebanon,2,0,False,False,continental
2019-01-09,Japan,Turkmenistan,3,2,False,False,continental
2019-01-09,Uzbekistan,Oman,2,1,False,False,continental
2019-01-10,Bahrain,Thailand,0,1,False,False,continental
2019-01-10,Jordan,Syria,2,0,False,False,continental
2019-01-10,United Arab Emirates,India,2,0,False,False,continental
2019-01-11,Estonia,Finland,2,1,False,False,friendly
2019-01-11,Iceland,Sweden,2,2,False,False,friendly
2019-01-11,Palestine,Australia,0,3,False,False,continental
2019-01-11,Philippines,China,0,3,False,False,continental
2019-01-11,Kyrgyzstan,South Korea,0,1,False,False,continental
2019-01-12,Vietnam,Iran,0,2,False,False,continental
2019-01-12,Yemen,Iraq,0,3,False,False,continental
2019-01-12,Lebanon,Saudi Arabia,0,2,False,False,continental
2019-01-13,North Korea,Qatar,0,6,False,False,continental
2019-01-13,Oman,Japan,0,1,False,False,continental
2019-01-13,Turkmenistan,Uzbekistan,0,4,False,False,continental
2019-01-14,India,Bahrain,0,1,False,False,continental
2019-01-14,United Arab Emirates,Thailand,1,1,False,False,continental
2019-01-15,Estonia,Iceland,0,0,False,False,friendly
2019-01-15,Australia,Syria,3,2,False,False,continental
2019-01-15,Palestine,Jordan,0,0,False,False,continental
2019-01-16,South Korea,China,2,0,False,False,continental
2019-01-16,Kyrgyzstan,Philippines,3,1,False,False,continental
2019-01-16,Iran,Iraq,0,0,False,False,continental
2019-01-16,Vietnam,Yemen,2,0,False,False,continental
2019-01-17,Lebanon,North Korea,4,1,False,False,continental
2019-01-17,Saudi Arabia,Qatar,0,2,False,False,continental
2019-01-17,Japan,Uzbekistan,2,1,False,False,continental
2019-01-17,Oman,Turkmenistan,3,1,False,False,continental
2019-01-20,Iran,Oman,2,0,False,False,continental
2019-01-20,Jordan,Vietnam,1,1,False,False,continental
2019-01-20,Thailand,China,1,2,False,False,continental
2019-01-21,Australia,Uzbekistan,0,0,False,False,continental
2019-01-21,Japan,Saudi Arabia,1,0,False,False,continental
2019-01-21,United Arab Emirates,Kyrgyzstan,3,2,False,False,continental
2019-01-22,South Korea,Bahrain,2,1,False,False,continental
2019-01-22,Qatar,Iraq,1,0,False,False,continental
2019-01-24,China,Iran,0,3,False,False,continental
2019-01-24,Vietnam,Japan,0,1,False,False,continental
2019-01-25,South Korea,Qatar,0,1,False,False,continental
2019-01-25,United Arab Emirates,Australia,1,0,False,False,continental
2019-01-27,United States,Panama,3,0,False,False,friendly
2019-01-28,Iran,Japan,0,3,False,False,continental
2019-01-29,United Arab Emirates,Qatar,0,4,False,False,continental
2019-02-01,Japan,Qatar,1,3,False,False,continental
2019-02-02,United States,Costa Rica,2,0,False,False,friendly
2019-02-21,Kazakhstan,Moldova,1,0,False,False,friendly
2019-02-23,Sint Maarten,Saint Barthélemy,1,1,False,False,friendly
2019-02-27,Cuba,Bermuda,5,0,False,False,friendly
2019-03-03,Bolivia,Nicaragua,2,2,False,False,friendly
2019-03-04,Barbados,Grenada,3,0,False,False,friendly
2019-03-06,El Salvador,Guatemala,3,1,False,False,friendly
2019-03-09,Cambodia,Bangladesh,0,1,False,False,friendly
2019-03-16,Bahamas,Turks and Caicos Islands,6,1,False,False,friendly
2019-03-17,Saint Barthélemy,Saint Martin,4,3,False,False,friendly
2019-03-18,Fiji,New Caledonia,3,0,False,False,friendly
2019-03-18,Solomon Islands,Vanuatu,3,1,False,False,friendly
2019-03-19,Myanmar,Taiwan,0,0,False,False,friendly
2019-03-20,Germany,Serbia,1,1,False,False,friendly
2019-03-20,Wales,Trinidad and Tobago,1,0,False,False,friendly
2019-03-21,Kosovo,Denmark,2,2,False,False,friendly
2019-03-21,Kuwait,Nepal,0,0,False,False,friendly
2019-03-21,Mauritius,New Caledonia,3,1,False,False,friendly
2019-03-21,United Arab Emirates,Saudi Arabia,2,1,False,False,friendly
2019-03-21,United States,Ecuador,1,0,False,False,friendly
2019-03-21,Northern Ireland,Estonia,2,0,False,False,continental_qualifier
2019-03-21,Netherlands,Belarus,4,0,False,False,continental_qualifier
2019-03-21,Croatia,Azerbaijan,2,1,False,False,continental_qualifier
2019-03-21,Slovakia,Hungary,2,0,False,False,continental_qualifier
2019-03-21,Austria,Poland,0,1,False,False,continental_qualifier
2019-03-21,North Macedonia,Latvia,3,1,False,False,continental_qualifier
2019-03-21,Israel,Slovenia,1,1,False,False,continental_qualifier
2019-03-21,Cyprus,San Marino,5,0,False,False,continental_qualifier
2019-03-21,Belgium,Russia,3,1,False,False,continental_qualifier
2019-03-21,Kazakhstan,Scotland,3,0,False,False,continental_qualifier
2019-03-21,British Virgin Islands,Turks and Caicos Islands,2,2,False,False,other
2019-03-22,Argentina,Venezuela,1,3,False,False,friendly
2019-03-22,Guatemala,Costa Rica,1,0,False,False,friendly
2019-03-22,Japan,Colombia,0,1,False,False,other
2019-03-22,South Korea,Bolivia,1,0,False,False,friendly
2019-03-22,Mexico,Chile,3,1,False,False,friendly
2019-03-22,Peru,Paraguay,1,0,False,False,friendly
2019-03-22,Bulgaria,Montenegro,1,1,False,False,continental_qualifier
2019-03-22,England,Czech Republic,5,0,False,False,continental_qualifier
2019-03-22,Portugal,Ukraine,0,0,False,False,continental_qualifier
2019-03-22,Luxembourg,Lithuania,2,1,False,False,continental_qualifier
2019-03-22,Albania,Turkey,0,2,False,False,continental_qualifier
2019-03-22,Andorra,Iceland,0,2,False,False,continental_qualifier
2019-03-22,Moldova,France,1,4,False,False,continental_qualifier
2019-03-22,Botswana,Angola,0,1,False,False,continental_qualifier
2019-03-22,Anguilla,United States Virgin Islands,0,3,False,False,other
2019-03-22,Saint Vincent and the Grenadines,Bonaire,2,1,False,False,other
2019-03-22,Cayman Islands,Montserrat,1,2,False,False,other
2019-03-22,Saint Lucia,Aruba,3,2,False,False,other
2019-03-22,Sudan,Equatorial Guinea,1,4,False,False,continental_qualifier
2019-03-22,Malawi,Morocco,0,0,False,False,continental_qualifier
2019-03-22,Algeria,Gambia,1,1,False,False,continental_qualifier
2019-03-22,Nigeria,Seychelles,3,1,False,False,continental_qualifier
2019-03-22,Burkina Faso,Mauritania,1,0,False,False,continental_qualifier
2019-03-22,Tunisia,Eswatini,4,0,False,False,continental_qualifier
2019-03-23,Brazil,Panama,1,1,False,False,friendly
2019-03-23,Malaysia,Afghanistan,2,1,False,False,friendly
2019-03-23,Oman,Singapore,1,1,False,False,friendly
2019-03-23,Georgia,Switzerland,0,2,False,False,continental_qualifier
2019-03-23,Gibraltar,Republic of Ireland,0,1,False,False,continental_qualifier
2019-03-23,Malta,Faroe Islands,2,1,False,False,continental_qualifier
2019-03-23,Sweden,Romania,2,1,False,False,continental_qualifier
2019-03-23,Spain,Norway,2,1,False,False,continental_qualifier
2019-03-23,Bosnia and Herzegovina,Armenia,2,1,False,False,continental_qualifier
2019-03-23,Italy,Finland,2,0,False,False,continental_qualifier
2019-03-23,Liechtenstein,Greece,0,2,False,False,continental_qualifier
2019-03-23,Senegal,Madagascar,2,0,False,False,continental_qualifier
2019-03-23,Cameroon,Comoros,3,0,False,False,continental_qualifier
2019-03-23,Mali,South Sudan,3,0,False,False,continental_qualifier
2019-03-23,Ghana,Kenya,1,0,False,False,continental_qualifier
2019-03-23,Niger,Egypt,1,1,False,False,continental_qualifier
2019-03-23,Zambia,Namibia,4,1,False,False,continental_qualifier
2019-03-23,Dominica,Bahamas,4,0,False,False,other
2019-03-23,Sint Maarten,Saint Martin,4,3,False,False,other
2019-03-23,Antigua and Barbuda,Curaçao,2,1,False,False,other
2019-03-23,Guyana,Belize,2,1,False,False,other
2019-03-23,Suriname,Saint Kitts and Nevis,2,0,False,False,other
2019-03-23,Guadeloupe,Martinique,0,1,False,False,other
